step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
483,CASH_IN,23315.34,C548806149,142487.89,165803.23,C452153639,431613.57,408298.23,0,0
577,PAYMENT,1780.68,C650032926,20777.84,18997.16,M808638332,0.0,0.0,0,0
137,CASH_OUT,4409.17,C909999238,17373.75,12964.58,C558157611,81180.0,85589.17,0,0
361,CASH_OUT,5935.42,C405762217,31837.25,25901.83,C500920355,258788.52,264723.94,0,0
588,DEBIT,5433.77,C976983240,24423.15,18989.38,C602495040,20396.27,25830.04,0,0
219,CASH_OUT,10324.64,C692451326,40130.01,29805.37,C196946732,155099.39,165424.03,0,0
446,TRANSFER,2108.94,C926471790,58487.15,56378.21,C959293519,120240.15,122349.09,0,0
692,CASH_IN,12866.29,C521818004,121086.13,133952.42,C667927473,220538.78,207672.49,0,0
248,CASH_OUT,6130.14,C749774946,7764.27,1634.13,C985167737,70060.59,76190.73,0,0
64,CASH_OUT,5763.46,C105972294,9878.15,4114.69,C141214231,136385.46,142148.92,0,0
232,CASH_OUT,23361.45,C733254426,80422.32,57060.87,C803457008,51740.64,75102.09,0,0
341,PAYMENT,359.83,C230513716,2882.57,2522.74,M592724136,0.0,0.0,0,0
196,CASH_OUT,6411.66,C134620659,6441.71,30.05,C933697962,260443.19,266854.85,0,0
34,CASH_IN,47436.04,C161069802,199681.78,247117.82,C246327479,214788.84,167352.8,0,0
622,CASH_IN,9241.15,C100097801,133969.07,143210.22,C763174438,337711.71,328470.56,0,0
85,PAYMENT,632.85,C707091264,676.47,43.62,M917178325,0.0,0.0,0,0
617,TRANSFER,1893.79,C505438410,40731.51,38837.72,C663689114,75369.26,77263.05,0,0
1,CASH_OUT,7306.07,C801175263,26688.11,19382.04,C999632703,172042.21,179348.28,0,0
40,PAYMENT,1190.94,C949471702,13884.41,12693.47,M666941302,0.0,0.0,0,0
1,PAYMENT,3585.11,C232367468,13893.44,10308.33,M334044425,0.0,0.0,0,0
703,PAYMENT,1486.43,C515989604,8163.81,6677.38,M966121044,0.0,0.0,0,0
351,PAYMENT,189.36,C359068906,4897.43,4708.07,M938715790,0.0,0.0,0,0
35,CASH_IN,56744.51,C893884664,17060.38,73804.89,C190666535,256904.76,200160.25,0,0
95,PAYMENT,214.48,C832288869,6037.1,5822.62,M577599428,0.0,0.0,0,0
163,CASH_OUT,20615.2,C787814972,45866.65,25251.45,C983354344,93534.61,114149.81,0,0
246,TRANSFER,26940.43,C174417891,157243.49,130303.06,C538886517,36368.93,63309.36,0,0
128,PAYMENT,3659.11,C529411546,33197.74,29538.63,M235684888,0.0,0.0,0,0
82,CASH_IN,5463.77,C182348704,12424.89,17888.66,C200538326,372987.68,367523.91,0,0
732,CASH_OUT,12729.21,C583795969,58111.9,45382.69,C279491203,205639.32,218368.53,0,0
252,CASH_OUT,25745.11,C513745433,72753.27,47008.16,C514989140,248114.51,273859.62,0,0
63,PAYMENT,7012.56,C838799409,64201.49,57188.93,M124718089,0.0,0.0,0,0
73,CASH_OUT,53041.39,C426237822,63651.52,10610.13,C272991235,53608.38,106649.77,0,0
292,TRANSFER,17162.51,C983456492,26028.68,8866.17,C631608922,6698.31,23860.82,0,0
169,PAYMENT,360.57,C781168399,3990.56,3629.99,M513327467,0.0,0.0,0,0
741,PAYMENT,1614.64,C566069182,4059.51,2444.87,M739100701,0.0,0.0,0,0
513,CASH_OUT,4817.8,C939732330,17475.25,12657.45,C658707316,277491.44,282309.24,0,0
263,PAYMENT,1048.61,C101209298,11633.94,10585.33,M414818673,0.0,0.0,0,0
131,PAYMENT,3337.11,C462435337,2342.1,0.0,M298699389,0.0,0.0,0,0
367,CASH_OUT,25006.61,C376817753,91386.16,66379.55,C476922392,222048.08,247054.69,0,0
516,TRANSFER,7868.43,C381599415,44369.64,36501.21,C681195167,78245.61,86114.04,0,0
558,PAYMENT,1523.88,C413046102,16789.33,15265.45,M948833428,0.0,0.0,0,0
582,PAYMENT,3690.75,C207624001,4662.43,971.68,M258714858,0.0,0.0,0,0
211,CASH_IN,78777.23,C381645509,162493.69,241270.92,C136490349,231468.19,152690.96,0,0
396,CASH_OUT,122942.17,C221611117,170731.95,47789.78,C139039960,66435.25,189377.42,0,0
132,CASH_IN,21859.59,C922242483,7053.87,28913.46,C352087165,183668.44,161808.85,0,0
12,TRANSFER,6190.39,C858434529,21587.18,15396.79,C428167622,38293.52,44483.91,0,0
485,CASH_IN,26541.8,C943633823,70220.75,96762.55,C170110003,323903.76,297361.96,0,0
199,PAYMENT,479.74,C630064465,9080.33,8600.59,M806853055,0.0,0.0,0,0
295,CASH_OUT,10475.2,C581507177,49596.36,39121.16,C883609647,197961.46,208436.66,0,0
314,TRANSFER,97647.24,C600546061,180599.8,82952.56,C339218902,189322.28,286969.52,0,0
688,PAYMENT,527.84,C806644278,6374.41,5846.57,M784829640,0.0,0.0,0,0
631,PAYMENT,3237.99,C215627208,30404.05,27166.06,M630070740,0.0,0.0,0,0
662,PAYMENT,1799.81,C712586765,2922.59,1122.78,M815168221,0.0,0.0,0,0
139,CASH_IN,20084.21,C666353947,76133.17,96217.38,C614547279,456214.37,436130.16,0,0
305,CASH_IN,5077.68,C466146877,42046.02,47123.7,C421902642,258840.96,253763.28,0,0
364,PAYMENT,788.2,C926108943,2282.0,1493.8,M698098197,0.0,0.0,0,0
467,CASH_OUT,62986.89,C843607057,136841.01,73854.12,C768952478,121637.48,184624.37,0,0
271,CASH_IN,5553.28,C911194689,80350.22,85903.5,C156396358,154176.73,148623.45,0,0
510,PAYMENT,9510.89,C402817630,20733.37,11222.48,M974568972,0.0,0.0,0,0
528,CASH_IN,30972.99,C284122128,144945.93,175918.92,C727392782,111577.63,80604.64,0,0
196,PAYMENT,4497.73,C507527151,18872.45,14374.72,M205587712,0.0,0.0,0,0
115,TRANSFER,15421.14,C836864135,106451.76,91030.62,C538578881,107954.54,123375.68,0,0
306,CASH_OUT,14026.71,C512338525,21573.94,7547.23,C630799641,253910.82,267937.53,0,0
203,PAYMENT,1249.81,C666006228,10734.5,9484.69,M973706680,0.0,0.0,0,0
120,PAYMENT,3112.8,C144898189,6702.15,3589.35,M182893561,0.0,0.0,0,0
420,TRANSFER,15067.2,C470561773,115107.64,100040.44,C800783309,67259.4,82326.6,0,0
313,PAYMENT,455.11,C841071924,2585.81,2130.7,M405288540,0.0,0.0,0,0
143,CASH_IN,19446.9,C372056963,37682.68,57129.58,C553084965,278299.76,258852.86,0,0
434,CASH_OUT,57626.89,C501393948,116025.71,58398.82,C143524526,211926.15,269553.04,0,0
69,CASH_OUT,10440.42,C561149794,39423.3,28982.88,C223962708,168895.96,179336.38,0,0
297,TRANSFER,23739.14,C614122811,158193.33,134454.19,C877905998,68832.71,92571.85,0,0
141,PAYMENT,3114.28,C285614410,11747.09,8632.81,M734301320,0.0,0.0,0,0
715,CASH_IN,82959.85,C401231571,139873.85,222833.7,C229638513,474129.04,391169.19,0,0
373,CASH_OUT,9687.95,C136567311,37265.99,27578.04,C171538108,50325.4,60013.35,0,0
613,CASH_OUT,148.05,C470856173,6508.44,6360.39,C363023051,28225.93,28373.98,0,0
329,CASH_IN,80051.77,C188946564,77782.79,157834.56,C553494142,481621.22,401569.45,0,0
440,TRANSFER,24239.26,C411059680,68200.75,43961.49,C641169864,117917.42,142156.68,0,0
472,PAYMENT,2682.03,C861686780,29936.35,27254.32,M568434339,0.0,0.0,0,0
165,CASH_OUT,11731.74,C463417312,16547.8,4816.06,C786609396,86778.89,98510.63,0,0
143,TRANSFER,87775.87,C240633370,148232.21,60456.34,C165602971,118134.73,205910.6,0,0
312,CASH_OUT,42635.99,C192264792,99301.34,56665.35,C679615369,68326.99,110962.98,0,0
315,TRANSFER,3240.15,C884155879,61226.99,57986.84,C467917280,45399.42,48639.57,0,0
217,CASH_OUT,20335.44,C297949495,65348.12,45012.68,C293768308,63711.8,84047.24,0,0
272,PAYMENT,84.38,C626573949,4051.34,3966.96,M178317235,0.0,0.0,0,0
175,PAYMENT,2335.35,C261328821,12985.23,10649.88,M829970162,0.0,0.0,0,0
215,CASH_OUT,13541.54,C940823146,27916.36,14374.82,C420591769,28979.11,42520.65,0,0
277,CASH_OUT,6137.14,C481556175,32287.58,26150.44,C896307227,157021.8,163158.94,0,0
20,PAYMENT,2474.13,C236520144,29536.43,27062.3,M897166379,0.0,0.0,0,0
614,TRANSFER,22444.21,C183900869,61310.57,38866.36,C297363352,126909.74,149353.95,0,0
349,CASH_IN,23766.58,C307032287,72756.89,96523.47,C775045545,397490.12,373723.54,0,0
468,TRANSFER,172537.14,C508144314,683006.68,510469.54,C118818736,31992.11,204529.25,0,0
426,PAYMENT,4801.4,C760711171,14670.86,9869.46,M921119202,0.0,0.0,0,0
358,CASH_IN,39298.83,C500816543,81891.66,121190.49,C409498663,405986.29,366687.46,0,0
609,CASH_OUT,96659.82,C322080639,159708.85,63049.03,C771760777,221278.21,317938.03,0,0
283,CASH_OUT,1675.4,C575176606,11120.13,9444.73,C156660052,219462.9,221138.3,0,0
451,CASH_IN,3252.0,C368277860,185010.04,188262.04,C573085361,422266.5,419014.5,0,0
348,CASH_OUT,6867.58,C465573262,26357.91,19490.33,C817570057,189053.41,195920.99,0,0
563,CASH_IN,29007.52,C480344337,22252.78,51260.3,C598992208,224330.18,195322.66,0,0
96,CASH_OUT,357960.82,C265190390,422618.21,0.0,C732811056,0.0,0.0,1,0
579,PAYMENT,2263.48,C283067016,4219.67,1956.19,M655911393,0.0,0.0,0,0
358,TRANSFER,2886.51,C368885566,7989.38,5102.87,C890108142,78679.68,81566.19,0,0
17,CASH_OUT,289818.41,C681201955,636853.49,347035.08,C648697122,0.0,0.0,1,0
214,CASH_IN,5289.29,C612537410,92782.28,98071.57,C169478146,113755.81,108466.52,0,0
18,TRANSFER,3625.03,C436326646,59894.8,56269.77,C106000475,69921.63,73546.66,0,0
87,PAYMENT,4658.19,C952171163,14356.16,9697.97,M657341194,0.0,0.0,0,0
613,CASH_IN,27472.87,C166134582,31766.57,59239.44,C782568457,179247.24,151774.37,0,0
225,CASH_OUT,42898.78,C460217823,115442.48,72543.7,C604388163,39167.34,82066.12,0,0
667,TRANSFER,42876.04,C870739659,227972.74,185096.7,C607268944,149130.69,192006.73,0,0
534,TRANSFER,47736.64,C222793664,86543.55,38806.91,C120943594,188997.34,236733.98,0,0
425,CASH_IN,27409.21,C658611586,120231.7,147640.91,C305276516,485876.39,458467.18,0,0
58,TRANSFER,31901.4,C755681011,62927.77,31026.37,C807525514,193477.54,225378.94,0,0
259,CASH_OUT,29154.16,C414080977,38781.04,9626.88,C385545825,222025.33,251179.49,0,0
289,PAYMENT,5682.16,C692213965,12911.85,7229.69,M206371470,0.0,0.0,0,0
740,PAYMENT,4209.13,C768785749,24285.47,20076.34,M769434199,0.0,0.0,0,0
621,CASH_IN,9580.09,C770782224,162083.27,171663.36,C721804394,85545.07,75964.98,0,0
228,PAYMENT,944.77,C259982157,5968.07,5023.3,M584644189,0.0,0.0,0,0
184,CASH_IN,15214.46,C371637400,72951.91,88166.37,C786335619,225997.36,210782.9,0,0
140,CASH_IN,67261.09,C650453226,137716.46,204977.55,C257440208,40244.4,0.0,0,0
646,CASH_OUT,35333.68,C861207785,49915.84,14582.16,C891390063,42126.43,77460.11,0,0
323,TRANSFER,6728.35,C116812751,70453.69,63725.34,C730325223,165075.97,171804.32,0,0
375,PAYMENT,4556.7,C561269191,29584.95,25028.25,M899294493,0.0,0.0,0,0
11,CASH_OUT,15945.27,C984232996,61396.33,45451.06,C300256959,24447.01,40392.28,0,0
273,PAYMENT,5407.25,C611157816,16857.1,11449.85,M185402735,0.0,0.0,0,0
278,CASH_IN,34224.51,C992309199,48103.73,82328.24,C785138280,415784.27,381559.76,0,0
213,CASH_OUT,23578.24,C688739513,50259.76,26681.52,C639143791,83306.69,106884.93,0,0
111,PAYMENT,1759.49,C432442792,8688.14,6928.65,M314054477,0.0,0.0,0,0
317,CASH_OUT,8384.6,C386923046,18740.79,10356.19,C118610265,93526.1,101910.7,0,0
744,CASH_OUT,41142.1,C508379916,133471.07,92328.97,C171219926,93957.22,135099.32,0,0
335,TRANSFER,38000.35,C372900142,219228.89,181228.54,C395250503,175215.59,213215.94,0,0
525,CASH_OUT,2934.84,C226588244,19960.29,17025.45,C980246980,262543.11,265477.95,0,0
451,PAYMENT,306.06,C704823377,5271.22,4965.16,M557957505,0.0,0.0,0,0
497,TRANSFER,21834.42,C258808022,143169.77,121335.35,C624631195,119487.37,141321.79,0,0
574,CASH_OUT,54032.2,C832489265,71611.26,17579.06,C809752821,107751.82,161784.02,0,0
367,CASH_IN,8370.35,C555678569,190790.78,199161.13,C680381373,471322.87,462952.52,0,0
43,CASH_OUT,6550.66,C308377181,17034.22,10483.56,C155531382,264134.08,270684.74,0,0
66,CASH_OUT,164081.28,C534296127,858735.32,694654.04,C758133521,0.0,0.0,1,0
215,PAYMENT,4430.56,C651461246,35530.09,31099.53,M542267466,0.0,0.0,0,0
179,TRANSFER,23582.57,C611721042,46251.02,22668.45,C107270815,120593.55,144176.12,0,0
82,CASH_IN,13377.72,C119208185,106164.59,119542.31,C971089852,45811.09,32433.37,0,0
24,TRANSFER,6232.54,C551410152,61409.05,55176.51,C352937673,47912.4,54144.94,0,0
444,TRANSFER,63406.99,C907521502,97707.16,34300.17,C723294415,11577.88,74984.87,0,0
294,CASH_OUT,29536.48,C474782786,98685.96,69149.48,C736463433,150709.21,180245.69,0,0
54,PAYMENT,4384.82,C749979635,28792.73,24407.91,M291811895,0.0,0.0,0,0
633,CASH_OUT,4138.8,C659197570,28498.48,24359.68,C736285423,299069.14,303207.94,0,0
284,PAYMENT,484.53,C987581647,5450.65,4966.12,M623686348,0.0,0.0,0,0
204,CASH_OUT,103302.03,C341319888,139527.82,36225.79,C216559498,87413.23,190715.26,0,0
507,CASH_IN,11365.72,C780135687,58621.64,69987.36,C955330074,119144.2,107778.48,0,0
684,CASH_OUT,72229.57,C907107359,211207.85,138978.28,C568073305,73270.77,145500.34,0,0
16,PAYMENT,8172.36,C109612209,72670.95,64498.59,M661586087,0.0,0.0,0,0
548,PAYMENT,3053.42,C457419510,30617.04,27563.62,M748390312,0.0,0.0,0,0
418,CASH_OUT,9194.73,C537250836,15409.66,6214.93,C731234959,264800.07,273994.8,0,0
145,CASH_OUT,10327.76,C873679287,50424.26,40096.5,C237990224,21958.63,32286.39,0,0
424,CASH_OUT,23932.94,C969865581,47139.2,23206.26,C248338518,290092.04,314024.98,0,0
692,CASH_OUT,21794.37,C520676372,46309.7,24515.33,C737214192,17696.28,39490.65,0,0
641,TRANSFER,40355.34,C767870496,226524.11,186168.77,C513409301,120979.96,161335.3,0,0
608,PAYMENT,302.5,C707780772,5451.11,5148.61,M228222267,0.0,0.0,0,0
702,CASH_IN,21770.77,C897889775,49808.93,71579.7,C778168904,351731.65,329960.88,0,0
261,CASH_OUT,280704.52,C210492806,1104216.43,823511.91,C156173710,0.0,0.0,1,0
341,TRANSFER,957601.13,C187911183,1476436.25,518835.12,C670127831,0.0,957601.13,1,1
444,TRANSFER,14083.44,C679872608,45480.96,31397.52,C151388345,81182.09,95265.53,0,0
505,TRANSFER,23025.01,C146419937,36609.43,13584.42,C163254778,35838.72,58863.73,0,0
294,TRANSFER,72209.08,C554873238,201408.71,129199.63,C465594405,121376.5,193585.58,0,0
534,TRANSFER,104373.83,C492238228,496671.16,392297.33,C918081277,66361.49,170735.32,0,0
140,CASH_OUT,360419.6,C813990970,728957.47,0.0,C182375549,0.0,0.0,1,0
8,CASH_OUT,9058.12,C822065481,25283.55,16225.43,C393387552,269871.57,278929.69,0,0
627,CASH_OUT,39978.68,C203072262,89796.67,49817.99,C287982718,251826.32,291805.0,0,0
186,PAYMENT,4060.15,C633557293,43308.76,39248.61,M836961656,0.0,0.0,0,0
25,CASH_IN,1698.1,C149645928,162520.71,164218.81,C974456766,350344.68,348646.58,0,0
70,PAYMENT,595.63,C143089281,6508.93,5913.3,M138660704,0.0,0.0,0,0
512,CASH_OUT,61807.62,C811362191,71118.51,9310.89,C281340978,38867.57,100675.19,0,0
54,PAYMENT,4130.94,C610537146,27142.41,23011.47,M456403162,0.0,0.0,0,0
70,PAYMENT,19.86,C615592958,816.59,796.73,M141491518,0.0,0.0,0,0
199,CASH_OUT,1431.76,C744181149,10572.33,9140.57,C251851490,32116.1,33547.86,0,0
365,PAYMENT,1230.94,C975650103,6579.27,5348.33,M373609169,0.0,0.0,0,0
737,CASH_OUT,8552.99,C377777651,38035.94,29482.95,C965765266,262366.37,270919.36,0,0
31,CASH_OUT,34360.5,C267396883,84478.32,50117.82,C279029593,130463.97,164824.47,0,0
122,CASH_IN,3700.81,C559692746,69312.0,73012.81,C982763769,186528.4,182827.59,0,0
664,PAYMENT,882.73,C265670224,6081.78,5199.05,M234232810,0.0,0.0,0,0
514,CASH_IN,15187.21,C871982710,8900.03,24087.24,C759253673,135534.21,120347.0,0,0
612,CASH_OUT,43914.11,C619087829,127561.83,83647.72,C223105063,15302.75,59216.86,0,0
190,PAYMENT,2539.87,C507823389,17959.34,15419.47,M916262350,0.0,0.0,0,0
610,PAYMENT,898.01,C155526149,12417.31,11519.3,M241023569,0.0,0.0,0,0
574,CASH_IN,20816.49,C314569762,124067.61,144884.1,C691062594,6808.68,0.0,0,0
531,PAYMENT,604.18,C482487569,9122.28,8518.1,M423092144,0.0,0.0,0,0
556,PAYMENT,3023.86,C823448116,13746.38,10722.52,M806689753,0.0,0.0,0,0
9,CASH_OUT,22409.55,C144711091,83324.78,60915.23,C776284093,221640.38,244049.93,0,0
430,CASH_IN,104034.89,C701077620,176893.66,280928.55,C965970393,349440.32,245405.43,0,0
1,PAYMENT,928.46,C681902843,5754.79,4826.33,M620458691,0.0,0.0,0,0
309,CASH_IN,20058.02,C799607657,165581.63,185639.65,C776558879,129886.15,109828.13,0,0
642,TRANSFER,2113.53,C432233273,54336.38,52222.85,C447379832,154810.3,156923.83,0,0
325,TRANSFER,20853.83,C412211356,38321.92,17468.09,C938749582,179396.93,200250.76,0,0
56,CASH_OUT,867.61,C691822731,10284.69,9417.08,C791176068,212123.15,212990.76,0,0
537,PAYMENT,5688.73,C976749131,25251.36,19562.63,M376287948,0.0,0.0,0,0
198,DEBIT,2059.16,C514629612,3223.15,1163.99,C376674832,33918.07,35977.23,0,0
694,PAYMENT,1515.06,C822912261,7731.99,6216.93,M188481273,0.0,0.0,0,0
225,PAYMENT,1427.49,C832667245,7080.48,5652.99,M372879442,0.0,0.0,0,0
90,PAYMENT,8550.49,C992837270,21589.3,13038.81,M854236594,0.0,0.0,0,0
288,CASH_IN,24651.3,C776205293,17525.75,42177.05,C856126143,212074.42,187423.12,0,0
65,CASH_IN,6028.5,C610963829,45779.94,51808.44,C464224002,387208.4,381179.9,0,0
744,PAYMENT,471.7,C723179719,1605.3,1133.6,M768225611,0.0,0.0,0,0
61,CASH_OUT,17797.73,C468299416,37218.44,19420.71,C999377145,195510.4,213308.13,0,0
6,PAYMENT,8741.7,C792429468,64078.1,55336.4,M894430316,0.0,0.0,0,0
348,CASH_OUT,18778.85,C766826484,38146.39,19367.54,C658890111,85882.48,104661.33,0,0
337,CASH_OUT,15708.69,C728122129,29714.7,14006.01,C283195918,80997.67,96706.36,0,0
228,CASH_IN,8297.81,C411376824,187200.06,195497.87,C238737310,390808.09,382510.28,0,0
321,PAYMENT,405.06,C629451759,2613.22,2208.16,M956853316,0.0,0.0,0,0
736,CASH_IN,44025.18,C440175377,77533.09,121558.27,C865912486,123095.22,79070.04,0,0
542,PAYMENT,5284.32,C903004544,47756.02,42471.7,M483546872,0.0,0.0,0,0
235,CASH_OUT,14432.86,C945483170,43884.43,29451.57,C419751007,179831.43,194264.29,0,0
348,PAYMENT,898.94,C911535436,3295.39,2396.45,M362744114,0.0,0.0,0,0
119,CASH_OUT,7105.15,C643135376,16652.35,9547.2,C796625041,203115.27,210220.42,0,0
716,PAYMENT,1931.64,C397444796,24241.31,22309.67,M426530364,0.0,0.0,0,0
54,PAYMENT,4457.71,C643469814,32208.88,27751.17,M153497079,0.0,0.0,0,0
593,CASH_OUT,16473.79,C251068868,51023.92,34550.13,C332718898,153081.46,169555.25,0,0
108,PAYMENT,148.16,C282968397,4143.42,3995.26,M335653276,0.0,0.0,0,0
366,CASH_OUT,16474.66,C406410332,46550.01,30075.35,C254268401,176438.12,192912.78,0,0
93,PAYMENT,3059.23,C779119009,17644.56,14585.33,M488890860,0.0,0.0,0,0
265,CASH_OUT,11659.95,C818278581,29181.27,17521.32,C160297407,42771.68,54431.63,0,0
424,CASH_OUT,11686.89,C861957969,52127.78,40440.89,C504898299,274757.5,286444.39,0,0
696,CASH_OUT,12927.51,C223501340,31925.31,18997.8,C159057801,179709.78,192637.29,0,0
586,CASH_IN,119576.06,C425450964,154051.61,273627.67,C848835675,424168.07,304592.01,0,0
690,CASH_IN,9143.8,C889503614,21932.64,31076.44,C191499735,395360.3,386216.5,0,0
170,TRANSFER,22005.44,C512969799,135515.16,113509.72,C865754936,32873.07,54878.51,0,0
224,PAYMENT,366.89,C302017783,2733.04,2366.15,M439449482,0.0,0.0,0,0
9,CASH_OUT,3284.16,C192711040,28963.39,25679.23,C738171433,43017.45,46301.61,0,0
496,PAYMENT,1496.03,C379497575,13720.32,12224.29,M702276024,0.0,0.0,0,0
561,PAYMENT,1018.37,C634973245,5116.61,4098.24,M134396891,0.0,0.0,0,0
572,CASH_OUT,32568.14,C959043523,46337.05,13768.91,C896761668,246262.92,278831.06,0,0
531,CASH_IN,8110.66,C739179513,129587.34,137698.0,C593334109,81479.3,73368.64,0,0
735,PAYMENT,507.82,C705665501,8415.1,7907.28,M764544903,0.0,0.0,0,0
120,TRANSFER,57949.6,C894461634,174334.19,116384.59,C527731464,163718.37,221667.97,0,0
425,PAYMENT,924.27,C879438544,10089.92,9165.65,M957316735,0.0,0.0,0,0
6,CASH_OUT,539.02,C341875570,3916.84,3377.82,C160542837,125789.47,126328.49,0,0
292,CASH_OUT,51354.15,C856803331,119755.71,68401.56,C185872477,53080.07,104434.22,0,0
710,CASH_OUT,67049.82,C526794469,199474.14,132424.32,C452794611,120202.73,187252.55,0,0
721,TRANSFER,41561.79,C837523154,231356.35,189794.56,C822172462,54318.54,95880.33,0,0
543,TRANSFER,429459.78,C140034546,904613.43,475153.65,C547614312,0.0,0.0,1,1
333,PAYMENT,8157.8,C100873716,35878.34,27720.54,M971631095,0.0,0.0,0,0
118,PAYMENT,5828.71,C612283372,6808.61,979.9,M188543275,0.0,0.0,0,0
47,PAYMENT,1337.79,C764780161,17774.3,16436.51,M606850445,0.0,0.0,0,0
273,CASH_OUT,14578.17,C249955074,25136.8,10558.63,C627912469,138513.36,153091.53,0,0
356,PAYMENT,140.65,C767623327,3346.11,3205.46,M495102134,0.0,0.0,0,0
46,CASH_IN,14169.62,C414102662,46822.07,60991.69,C618634580,10885.89,0.0,0,0
722,CASH_OUT,21624.94,C467403460,34987.88,13362.94,C156737741,49443.6,71068.54,0,0
329,TRANSFER,782.73,C609274952,30303.66,29520.93,C866081200,67761.24,68543.97,0,0
269,CASH_IN,26036.22,C557895826,6887.09,32923.31,C563676867,370460.36,344424.14,0,0
377,PAYMENT,2380.93,C207512011,12640.27,10259.34,M748915480,0.0,0.0,0,0
567,CASH_OUT,99863.2,C549613198,149020.3,49157.1,C364969704,124687.35,224550.55,0,0
583,TRANSFER,15658.52,C385651749,35487.14,19828.62,C205239193,64624.24,80282.76,0,0
319,CASH_OUT,21175.78,C793586307,75311.53,54135.75,C745492796,278945.13,300120.91,0,0
591,CASH_IN,60973.94,C944420504,119953.51,180927.45,C360879897,249653.85,188679.91,0,0
300,PAYMENT,4793.55,C517430887,51145.46,46351.91,M943746460,0.0,0.0,0,0
52,CASH_OUT,29982.35,C250012538,59686.34,29703.99,C319385604,78161.4,108143.75,0,0
663,TRANSFER,16706.93,C922444440,112825.53,96118.6,C627018646,73615.65,90322.58,0,0
412,CASH_OUT,181.33,C685409003,8926.15,8744.82,C499059966,164899.06,165080.39,0,0
336,TRANSFER,121584.57,C740144677,551643.87,430059.3,C560704282,66282.77,187867.34,0,0
549,CASH_OUT,22142.45,C787295197,80964.94,58822.49,C691004696,125874.68,148017.13,0,0
383,PAYMENT,2939.63,C283263966,31655.13,28715.5,M900302789,0.0,0.0,0,0
703,PAYMENT,51.93,C308622617,520.9,468.97,M265969919,0.0,0.0,0,0
245,PAYMENT,1818.54,C441511243,20440.04,18621.5,M627001602,0.0,0.0,0,0
251,PAYMENT,4368.17,C537079839,37502.57,33134.4,M255370170,0.0,0.0,0,0
561,CASH_IN,16994.77,C933721936,187839.95,204834.72,C975311464,226669.41,209674.64,0,0
231,PAYMENT,1601.97,C539490577,7887.88,6285.91,M858931519,0.0,0.0,0,0
559,CASH_IN,36569.22,C683470408,79520.59,116089.81,C293280718,228604.14,192034.92,0,0
284,PAYMENT,8201.0,C218648228,54333.2,46132.2,M766879594,0.0,0.0,0,0
378,CASH_IN,39466.62,C138557923,161624.58,201091.2,C428505797,199709.51,160242.89,0,0
666,CASH_IN,47766.47,C383147786,82462.44,130228.91,C219695839,338715.64,290949.17,0,0
542,CASH_OUT,131452.14,C199748525,322260.94,190808.8,C956418345,196078.48,327530.62,0,0
460,TRANSFER,4242.33,C259968838,46878.7,42636.37,C449198328,126599.95,130842.28,0,0
75,PAYMENT,345.9,C106371219,1476.36,1130.46,M995519301,0.0,0.0,0,0
275,CASH_IN,2623.3,C318819521,112347.07,114970.37,C242462693,217548.48,214925.18,0,0
395,PAYMENT,1651.02,C478610768,20948.59,19297.57,M555086222,0.0,0.0,0,0
477,CASH_OUT,33403.46,C985237262,42051.39,8647.93,C706943500,45314.87,78718.33,0,0
516,TRANSFER,14218.18,C807093521,49275.62,35057.44,C673695327,148805.6,163023.78,0,0
376,PAYMENT,1184.73,C817161050,9744.51,8559.78,M245539623,0.0,0.0,0,0
311,CASH_IN,5336.8,C598141520,186637.63,191974.43,C104625795,280044.48,274707.68,0,0
734,CASH_OUT,6909.2,C355187793,13037.22,6128.02,C801812763,29150.45,36059.65,0,0
277,CASH_IN,30921.04,C895245312,23032.89,53953.93,C212779341,75369.8,44448.76,0,0
294,CASH_IN,7895.41,C476539759,65094.81,72990.22,C570460148,185338.63,177443.22,0,0
379,PAYMENT,5272.35,C167226327,20291.01,15018.66,M656923483,0.0,0.0,0,0
484,CASH_OUT,8571.97,C423756805,24067.97,15496.0,C973622683,148439.64,157011.61,0,0
509,CASH_IN,11217.83,C823312240,52050.59,63268.42,C727992979,197986.2,186768.37,0,0
653,PAYMENT,2334.42,C789940009,9601.44,7267.02,M934261893,0.0,0.0,0,0
744,CASH_OUT,103459.19,C418291019,156096.76,52637.57,C832673353,181277.08,284736.27,0,0
242,TRANSFER,175112.38,C839562541,351123.08,176010.7,C488022372,135454.27,310566.65,0,0
249,CASH_IN,56136.24,C523297584,104829.9,160966.14,C942136104,33489.28,0.0,0,0
351,CASH_OUT,78003.41,C269082044,231278.7,153275.29,C841245695,283756.89,361760.3,0,0
297,CASH_IN,25053.44,C624670571,173044.64,198098.08,C357186538,253345.63,228292.19,0,0
566,CASH_OUT,66866.57,C806030466,200746.83,133880.26,C554030426,21322.77,88189.34,0,0
689,CASH_IN,4799.35,C681825760,77970.1,82769.45,C165189549,192540.67,187741.32,0,0
488,TRANSFER,37138.46,C473097030,200973.36,163834.9,C837876804,153670.2,190808.66,0,0
420,CASH_OUT,53756.39,C286548654,106936.45,53180.06,C607839600,80651.39,134407.78,0,0
482,CASH_OUT,6207.26,C958129549,24068.06,17860.8,C922455454,82291.65,88498.91,0,0
