step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
477,TRANSFER,112099.17,C652129896,112099.17,0.0,C758852241,0.0,112099.17,0,0
464,PAYMENT,1463.29,C702186476,14171.62,12708.33,M978731379,0.0,0.0,0,0
411,CASH_OUT,42449.58,C780414596,54588.82,12139.24,C341036058,58337.77,100787.35,0,0
699,TRANSFER,152837.11,C952400945,152837.11,0.0,C385332273,192974.1,345811.21,0,0
573,CASH_OUT,68444.06,C639854422,153831.62,85387.56,C619634405,165944.09,234388.15,0,0
83,TRANSFER,24372.31,C336874586,118109.83,93737.52,C272244522,137071.47,161443.78,0,0
402,PAYMENT,5952.7,C941855174,53234.4,47281.7,M706937751,0.0,0.0,0,0
136,PAYMENT,8049.54,C930117546,15944.72,7895.18,M826041088,0.0,0.0,0,0
518,TRANSFER,49866.72,C460921123,170785.44,120918.72,C111108127,40999.2,90865.92,0,0
224,CASH_OUT,10348.12,C269486285,44978.41,34630.29,C692961911,258968.92,269317.04,0,0
511,TRANSFER,7779.6,C129632244,28412.08,20632.48,C921920002,193563.51,201343.11,0,0
153,CASH_OUT,14230.52,C314935140,52632.05,38401.53,C750131123,0.0,14230.52,0,0
418,CASH_IN,82928.93,C891697325,209212.45,292141.38,C843782234,101116.52,18187.59,0,0
592,PAYMENT,3150.69,C407365485,35047.92,31897.23,M198039849,0.0,0.0,0,0
422,TRANSFER,115484.01,C667923355,347948.73,232464.72,C786902092,246913.92,362397.93,0,0
27,PAYMENT,4783.48,C706942403,50342.8,45559.32,M743590682,0.0,0.0,0,0
721,TRANSFER,2860.0,C182026524,4643.56,1783.56,C886127389,0.0,2860.0,0,0
722,PAYMENT,10563.36,C758424004,126556.58,115993.22,M271749339,0.0,0.0,0,0
173,TRANSFER,13423.15,C673840295,76255.23,62832.08,C567735520,61365.41,74788.56,0,0
33,CASH_IN,1455.59,C109948347,197783.88,199239.47,C629378725,358552.07,357096.48,0,0
290,CASH_IN,10838.84,C843966606,180463.02,191301.86,C508503576,133667.67,122828.83,0,0
200,CASH_IN,23965.68,C344258868,193481.41,217447.09,C451000596,97167.84,73202.16,0,0
442,CASH_OUT,45974.57,C572542938,178754.04,132779.47,C956921796,100867.42,146841.99,0,0
243,CASH_OUT,2250.23,C624258890,12412.29,10162.06,C618624408,0.0,2250.23,0,0
101,TRANSFER,757447.93,C111753974,1227977.76,470529.83,C859192913,0.0,757447.93,1,1
110,CASH_IN,35769.37,C648096170,198608.03,234377.4,C423859019,414301.9,378532.53,0,0
62,TRANSFER,5202.89,C209354173,34009.37,28806.48,C702211401,58289.93,63492.82,0,0
82,CASH_IN,51933.24,C673435601,105694.33,157627.57,C178949057,60531.37,8598.13,0,0
45,CASH_OUT,20282.86,C589315853,78276.2,57993.34,C538652763,114636.15,134919.01,0,0
438,CASH_OUT,53746.87,C710449388,69885.01,16138.14,C174714229,0.0,53746.87,0,0
297,PAYMENT,1789.31,C272720986,24438.8,22649.49,M713959735,0.0,0.0,0,0
697,TRANSFER,48183.0,C741702404,109429.48,61246.48,C737035470,96756.25,144939.25,0,0
538,PAYMENT,549.79,C572936250,1865.49,1315.7,M207085436,0.0,0.0,0,0
151,CASH_IN,25832.49,C572529975,112357.69,138190.18,C601134109,289579.22,263746.73,0,0
687,CASH_IN,71856.48,C462428947,220757.25,292613.73,C177936562,62572.29,0.0,0,0
601,PAYMENT,431.39,C895658495,8324.88,7893.49,M560862382,0.0,0.0,0,0
248,TRANSFER,24191.01,C834298856,75251.08,51060.07,C319949796,21382.6,45573.61,0,0
279,PAYMENT,876.87,C893437811,5121.59,4244.72,M126676078,0.0,0.0,0,0
256,PAYMENT,10379.88,C738745643,57235.34,46855.46,M375015236,0.0,0.0,0,0
647,TRANSFER,7504.38,C797367148,19055.49,11551.11,C877673224,127989.35,135493.73,0,0
531,TRANSFER,23014.71,C100846603,33466.03,10451.32,C960466610,224451.07,247465.78,0,0
201,TRANSFER,14342.09,C271458196,24337.1,9995.01,C385467764,79739.24,94081.33,0,0
537,DEBIT,597.05,C300053656,9301.34,8704.29,C908550098,3934.49,4531.54,0,0
581,CASH_OUT,2180.59,C573065717,24254.34,22073.75,C781768128,153048.18,155228.77,0,0
463,PAYMENT,280.71,C389373468,1308.12,1027.41,M783109865,0.0,0.0,0,0
440,DEBIT,6656.99,C342581379,8672.98,2015.99,C952054622,38187.37,44844.36,0,0
617,CASH_IN,26814.46,C930579168,225886.63,252701.09,C276398993,281599.88,254785.42,0,0
541,CASH_OUT,24112.35,C145839352,90831.52,66719.17,C253357651,20718.46,44830.81,0,0
337,TRANSFER,43274.32,C126007702,152885.79,109611.47,C523999518,191434.11,234708.43,0,0
652,TRANSFER,3882.49,C385145252,37033.72,33151.23,C546994495,0.0,3882.49,0,0
186,PAYMENT,2081.67,C670512614,12420.39,10338.72,M825364677,0.0,0.0,0,0
98,PAYMENT,24.58,C607153783,2413.56,2388.98,M118281155,0.0,0.0,0,0
242,CASH_OUT,401275.01,C407948936,1114814.37,713539.36,C907968956,0.0,401275.01,1,0
444,PAYMENT,3465.57,C563992950,13897.29,10431.72,M258087657,0.0,0.0,0,0
6,PAYMENT,61.01,C906725266,1458.23,1397.22,M656822343,0.0,0.0,0,0
34,CASH_OUT,146934.01,C781667279,569533.95,422599.94,C589679836,0.0,146934.01,1,0
734,PAYMENT,2979.94,C357014204,36962.27,33982.33,M996047752,0.0,0.0,0,0
107,TRANSFER,37439.08,C610333643,159172.67,121733.59,C795976026,23862.68,61301.76,0,0
179,CASH_OUT,51677.03,C947699966,126512.21,74835.18,C246257467,0.0,51677.03,0,0
407,CASH_OUT,22339.95,C405642956,43598.66,21258.71,C476377024,201161.38,223501.33,0,0
196,CASH_OUT,37152.14,C744221276,117507.4,80355.26,C647390634,101458.18,138610.32,0,0
127,CASH_OUT,63608.78,C166861538,64234.87,626.09,C148772986,0.0,63608.78,0,0
321,TRANSFER,61042.73,C561369382,71841.3,10798.57,C876781407,224081.15,285123.88,0,0
724,CASH_OUT,2045918.86,C674437866,2148226.37,102307.51,C352493910,0.0,2045918.86,1,0
675,TRANSFER,109054.74,C316744311,250596.07,141541.33,C593588063,37258.29,146313.03,0,0
476,PAYMENT,221.96,C578389191,1547.58,1325.62,M388138855,0.0,0.0,0,0
330,PAYMENT,4834.8,C531630025,34037.07,29202.27,M383805608,0.0,0.0,0,0
462,TRANSFER,42387.04,C941769608,119201.71,76814.67,C738092950,45327.29,87714.33,0,0
363,CASH_OUT,49616.76,C542986866,71418.47,21801.71,C626865568,0.0,49616.76,0,0
200,CASH_OUT,208239.47,C671202263,309419.74,101180.27,C903226347,0.0,208239.47,0,0
670,TRANSFER,57766.62,C344210466,118003.65,60237.03,C936974205,118097.54,175864.16,0,0
241,CASH_OUT,143473.53,C359372601,380390.76,236917.23,C273952946,0.0,143473.53,0,0
551,TRANSFER,506.81,C740765138,29719.96,29213.15,C893712259,43124.28,43631.09,0,0
698,CASH_IN,6924.8,C481838513,33705.4,40630.2,C594477888,15055.85,8131.05,0,0
462,CASH_IN,47910.99,C733750879,83761.83,131672.82,C305544409,383345.55,335434.56,0,0
519,CASH_IN,72438.99,C741117429,227052.71,299491.7,C642142660,184444.51,112005.52,0,0
656,PAYMENT,3624.1,C450444394,10272.48,6648.38,M486344822,0.0,0.0,0,0
43,CASH_OUT,8595.58,C525021266,35472.63,26877.05,C318145940,0.0,8595.58,0,0
30,PAYMENT,1001.71,C395288163,5906.26,4904.55,M947719412,0.0,0.0,0,0
498,DEBIT,1368.96,C762413696,19689.85,18320.89,C615037554,39932.35,41301.31,0,0
731,PAYMENT,504.9,C530623144,716.19,211.29,M703459249,0.0,0.0,0,0
549,CASH_OUT,64337.22,C672451810,175861.29,111524.07,C861407767,0.0,64337.22,0,0
271,CASH_IN,28607.13,C933689014,58953.21,87560.34,C232158170,402375.87,373768.74,0,0
437,TRANSFER,3193.08,C380801580,13338.18,10145.1,C528275590,65610.87,68803.95,0,0
156,PAYMENT,4021.19,C685637076,14524.86,10503.67,M880572791,0.0,0.0,0,0
458,CASH_IN,49185.29,C959220402,175544.12,224729.41,C967025539,134817.14,85631.85,0,0
116,CASH_OUT,3641.42,C499775111,3689.85,48.43,C398928654,112244.36,115885.78,0,0
88,PAYMENT,114.35,C336141633,4610.37,4496.02,M344918878,0.0,0.0,0,0
663,PAYMENT,7852.63,C344350646,35527.99,27675.36,M847745652,0.0,0.0,0,0
447,CASH_OUT,18416.76,C551566596,46541.51,28124.75,C976126520,208231.11,226647.87,0,0
423,TRANSFER,35245.16,C283137152,58277.93,23032.77,C485441195,203944.06,239189.22,0,0
403,PAYMENT,25.43,C807632498,1723.38,1697.95,M196958790,0.0,0.0,0,0
568,TRANSFER,16895.43,C976856001,58974.87,42079.44,C110263217,53800.26,70695.69,0,0
83,TRANSFER,27159.54,C741791775,55585.99,28426.45,C168614453,153422.52,180582.06,0,0
482,PAYMENT,734.44,C537274030,9988.89,9254.45,M242386134,0.0,0.0,0,0
545,CASH_IN,69579.1,C736015175,197378.95,266958.05,C621624007,138189.76,68610.66,0,0
576,PAYMENT,1942.05,C939572949,3084.22,1142.17,M903577444,0.0,0.0,0,0
476,TRANSFER,13899.51,C819085720,34040.4,20140.89,C172589701,171264.25,185163.76,0,0
302,TRANSFER,41157.36,C790199566,134204.1,93046.74,C733635375,238870.1,280027.46,0,0
688,CASH_OUT,17235.89,C991323317,59013.54,41777.65,C145473518,0.0,17235.89,0,0
238,TRANSFER,50508.3,C533218194,197631.32,147123.02,C211320633,24314.51,74822.81,0,0
49,DEBIT,481.11,C835947045,14006.76,13525.65,C714903568,44568.3,45049.41,0,0
260,DEBIT,2185.03,C982238855,13985.24,11800.21,C245013317,15538.61,17723.64,0,0
699,TRANSFER,71813.91,C905762152,118436.18,46622.27,C991033834,94462.2,166276.11,0,0
693,CASH_OUT,13718.67,C322795922,14087.65,368.98,C842137066,0.0,13718.67,0,0
181,PAYMENT,4412.29,C630818537,21185.55,16773.26,M626380687,0.0,0.0,0,0
701,CASH_IN,5115.39,C424060093,59025.67,64141.06,C526252449,273206.82,268091.43,0,0
398,PAYMENT,1839.02,C941573384,25287.88,23448.86,M459581374,0.0,0.0,0,0
584,PAYMENT,254.21,C272602396,1679.01,1424.8,M610963077,0.0,0.0,0,0
609,CASH_OUT,34701.34,C906990479,127605.24,92903.9,C744213145,255211.07,289912.41,0,0
465,TRANSFER,11046.1,C722363480,72611.75,61565.65,C724241749,0.0,11046.1,0,0
55,TRANSFER,28897.39,C595926231,75949.02,47051.63,C795681184,239013.9,267911.29,0,0
4,PAYMENT,208.56,C294717704,4515.99,4307.43,M135153265,0.0,0.0,0,0
692,PAYMENT,1250.91,C133734941,5134.49,3883.58,M908358050,0.0,0.0,0,0
314,TRANSFER,10933.37,C148943024,12644.46,1711.09,C983304391,96339.68,107273.05,0,0
307,CASH_IN,50520.92,C609039798,103874.57,154395.49,C923462204,239135.48,188614.56,0,0
254,PAYMENT,1012.82,C192187297,2650.56,1637.74,M854307814,0.0,0.0,0,0
683,TRANSFER,26233.69,C284447525,111033.89,84800.2,C590186701,40125.1,66358.79,0,0
229,TRANSFER,164463.2,C783438562,518912.25,354449.05,C895158754,140534.7,304997.9,0,0
441,TRANSFER,3585.85,C467732516,14677.92,11092.07,C857901767,229709.17,233295.02,0,0
336,TRANSFER,644642.79,C868870261,652185.13,7542.34,C460559608,0.0,644642.79,1,1
705,TRANSFER,11800.46,C542084027,69219.77,57419.31,C573567908,0.0,11800.46,0,0
450,CASH_OUT,27063.99,C314986391,60233.75,33169.76,C257648916,0.0,27063.99,0,0
96,TRANSFER,84896.01,C975081551,152778.91,67882.9,C222439321,18681.3,103577.31,0,0
516,TRANSFER,62431.55,C822104727,178772.83,116341.28,C246164353,198733.33,261164.88,0,0
121,PAYMENT,1417.33,C275699702,3566.27,2148.94,M169210640,0.0,0.0,0,0
545,CASH_IN,6949.17,C277110976,42090.64,49039.81,C327937000,132577.7,125628.53,0,0
117,CASH_IN,54292.83,C718285414,175580.65,229873.48,C514119002,422313.56,368020.73,0,0
568,PAYMENT,3553.67,C800316577,41705.93,38152.26,M661948628,0.0,0.0,0,0
336,TRANSFER,20661.46,C871130380,78333.01,57671.55,C621137374,0.0,20661.46,0,0
335,TRANSFER,6107.15,C107129225,41199.41,35092.26,C334777608,146280.44,152387.59,0,0
435,TRANSFER,50470.16,C539790808,188398.9,137928.74,C617055392,183948.56,234418.72,0,0
492,TRANSFER,3140.98,C650627343,23925.15,20784.17,C686317063,142168.7,145309.68,0,0
666,CASH_IN,38773.47,C328640393,229765.01,268538.48,C159481738,77155.52,38382.05,0,0
241,TRANSFER,3906.93,C649498943,19677.73,15770.8,C415949045,190917.15,194824.08,0,0
200,PAYMENT,4557.93,C593658803,27923.02,23365.09,M535581834,0.0,0.0,0,0
69,PAYMENT,3459.91,C648121433,24582.38,21122.47,M147676096,0.0,0.0,0,0
716,CASH_OUT,39240.54,C150987811,62150.0,22909.46,C678384071,29587.69,68828.23,0,0
75,PAYMENT,1147.7,C625891122,12487.0,11339.3,M361799952,0.0,0.0,0,0
459,CASH_IN,61537.53,C105595374,119450.21,180987.74,C666424942,9094.31,0.0,0,0
219,PAYMENT,6993.09,C296672930,76583.06,69589.97,M832429833,0.0,0.0,0,0
496,PAYMENT,1901.97,C955153800,8732.63,6830.66,M299318818,0.0,0.0,0,0
508,PAYMENT,27.91,C463260524,4842.68,4814.77,M121751739,0.0,0.0,0,0
152,PAYMENT,1430.47,C754478807,11593.42,10162.95,M970202711,0.0,0.0,0,0
418,TRANSFER,3075.81,C116203806,39925.3,36849.49,C552176474,0.0,3075.81,0,0
185,TRANSFER,41254.78,C323688770,41254.78,0.0,C927253639,156286.45,197541.23,0,0
347,CASH_OUT,29617.95,C253713851,119693.4,90075.45,C143631589,0.0,29617.95,0,0
119,CASH_OUT,121601.15,C780922639,136362.52,14761.37,C765082688,244841.64,366442.79,0,0
91,CASH_OUT,6114.03,C163994913,29043.96,22929.93,C223085986,0.0,6114.03,0,0
570,TRANSFER,10036.19,C277717668,16852.04,6815.85,C839787383,55423.54,65459.73,0,0
572,CASH_OUT,58908.05,C771180460,112540.18,53632.13,C114836882,0.0,58908.05,0,0
188,PAYMENT,1732.53,C330004022,1409.83,0.0,M807476657,0.0,0.0,0,0
232,CASH_IN,63656.26,C351535500,158671.14,222327.4,C180618087,95587.04,31930.78,0,0
502,CASH_OUT,2294.3,C777447997,21051.68,18757.38,C758598789,0.0,2294.3,0,0
393,CASH_IN,27508.83,C308358493,71621.84,99130.67,C778845979,32010.66,4501.83,0,0
434,PAYMENT,2901.77,C320592401,25841.13,22939.36,M852181355,0.0,0.0,0,0
412,PAYMENT,2080.35,C926458996,23025.34,20944.99,M438480274,0.0,0.0,0,0
349,TRANSFER,14118.92,C559848291,14118.92,0.0,C395061879,84758.3,98877.22,0,0
430,PAYMENT,1922.75,C818096977,8159.01,6236.26,M861436865,0.0,0.0,0,0
123,PAYMENT,219.28,C706606813,6550.37,6331.09,M315823810,0.0,0.0,0,0
522,TRANSFER,2381.41,C242595791,35709.1,33327.69,C326305088,172447.79,174829.2,0,0
704,PAYMENT,271.18,C216371684,3627.24,3356.06,M566504083,0.0,0.0,0,0
39,PAYMENT,1513.9,C319985151,13906.99,12393.09,M706382568,0.0,0.0,0,0
703,CASH_OUT,33588.21,C115310622,43162.64,9574.43,C435560140,276349.25,309937.46,0,0
429,CASH_OUT,6765.23,C855031041,14319.61,7554.38,C456517888,32211.89,38977.12,0,0
489,CASH_IN,51521.21,C464461880,64806.24,116327.45,C107181482,426456.51,374935.3,0,0
658,PAYMENT,2092.21,C850873460,21377.59,19285.38,M541745299,0.0,0.0,0,0
227,CASH_IN,43159.09,C141533336,174833.89,217992.98,C583049639,86475.99,43316.9,0,0
178,PAYMENT,2504.87,C226852560,3268.1,763.23,M487566461,0.0,0.0,0,0
588,CASH_OUT,4598.41,C914946236,31171.67,26573.26,C976435840,0.0,4598.41,0,0
496,CASH_IN,19295.97,C298627100,11609.25,30905.22,C591570567,50488.75,31192.78,0,0
333,CASH_OUT,34403.61,C490095876,86485.44,52081.83,C157160149,0.0,34403.61,0,0
33,CASH_OUT,58407.04,C889166560,168823.18,110416.14,C211441933,0.0,58407.04,0,0
730,CASH_IN,21041.73,C851047636,155450.36,176492.09,C859216583,138634.64,117592.91,0,0
168,CASH_IN,14425.44,C837940896,39288.79,53714.23,C204640289,304964.66,290539.22,0,0
589,PAYMENT,139.27,C228854082,2212.45,2073.18,M514830070,0.0,0.0,0,0
215,PAYMENT,523.08,C757334898,475.88,0.0,M748964700,0.0,0.0,0,0
404,CASH_OUT,100540.71,C607147330,117973.05,17432.34,C546896820,0.0,100540.71,0,0
654,CASH_IN,42891.85,C720153714,137165.52,180057.37,C677858758,156756.99,113865.14,0,0
428,CASH_OUT,8393.67,C223256144,40469.35,32075.68,C348426826,0.0,8393.67,0,0
733,TRANSFER,29725.33,C827133680,71758.12,42032.79,C888023376,98104.34,127829.67,0,0
629,DEBIT,11048.29,C243361249,55952.03,44903.74,C866773912,34063.85,45112.14,0,0
378,PAYMENT,372.3,C894400474,965.23,592.93,M482417824,0.0,0.0,0,0
79,CASH_OUT,42835.72,C515542842,66206.75,23371.03,C515261540,78163.0,120998.72,0,0
88,CASH_OUT,29622.6,C619446840,54620.28,24997.68,C442155344,0.0,29622.6,0,0
151,CASH_OUT,18757.96,C899176016,32745.8,13987.84,C564754171,0.0,18757.96,0,0
431,PAYMENT,4560.63,C681338289,39561.71,35001.08,M700170614,0.0,0.0,0,0
149,TRANSFER,20817.13,C523673267,75663.11,54845.98,C746440706,32628.47,53445.6,0,0
654,CASH_OUT,1023.73,C885412104,2559.53,1535.8,C286161774,0.0,1023.73,0,0
1,PAYMENT,3225.55,C363676251,12133.91,8908.36,M365512826,0.0,0.0,0,0
394,TRANSFER,11503.41,C195628071,39918.9,28415.49,C956424362,152279.71,163783.12,0,0
120,TRANSFER,10010.57,C871380228,20829.1,10818.53,C333382124,83676.97,93687.54,0,0
104,TRANSFER,81469.9,C181085960,219505.06,138035.16,C813224901,100481.11,181951.01,0,0
241,PAYMENT,4240.08,C638230138,44235.63,39995.55,M316536801,0.0,0.0,0,0
482,TRANSFER,60887.84,C931103097,60887.84,0.0,C862330331,222920.35,283808.19,0,0
743,PAYMENT,220.92,C675735421,4856.32,4635.4,M214251873,0.0,0.0,0,0
610,CASH_OUT,1426.86,C114977768,20287.61,18860.75,C944712960,0.0,1426.86,0,0
200,TRANSFER,130184.64,C540781442,187313.54,57128.9,C497909871,243686.82,373871.46,0,0
20,PAYMENT,1161.95,C460679035,14036.16,12874.21,M779223983,0.0,0.0,0,0
204,CASH_OUT,76554.58,C380309036,188623.61,112069.03,C166531271,59200.55,135755.13,0,0
694,PAYMENT,2119.81,C186895679,2975.94,856.13,M786350793,0.0,0.0,0,0
417,CASH_IN,44158.01,C200578241,230698.71,274856.72,C816968912,483272.53,439114.52,0,0
741,CASH_OUT,68937.28,C770142500,87844.5,18907.22,C522295235,284511.84,353449.12,0,0
207,CASH_OUT,3763.75,C318420665,29092.78,25329.03,C787196985,0.0,3763.75,0,0
668,PAYMENT,828.83,C331929955,4423.71,3594.88,M957389779,0.0,0.0,0,0
448,PAYMENT,115.81,C120336764,1415.52,1299.71,M554519044,0.0,0.0,0,0
10,TRANSFER,32893.33,C674604204,113228.8,80335.47,C340922419,193287.67,226181.0,0,0
510,PAYMENT,2605.17,C761889701,25391.85,22786.68,M241469160,0.0,0.0,0,0
715,TRANSFER,21363.25,C866707946,79064.36,57701.11,C636888001,231680.45,253043.7,0,0
699,CASH_IN,9132.97,C683370789,7465.49,16598.46,C387417221,286688.9,277555.93,0,0
653,TRANSFER,6664.55,C882158937,25673.67,19009.12,C492094263,97508.8,104173.35,0,0
701,PAYMENT,6318.82,C456729932,39787.05,33468.23,M869748824,0.0,0.0,0,0
436,TRANSFER,38375.1,C836755194,183441.37,145066.27,C867682784,157121.14,195496.24,0,0
408,TRANSFER,72062.5,C702951304,125563.34,53500.84,C649986552,21054.78,93117.28,0,0
714,CASH_OUT,1393.64,C216612216,9922.5,8528.86,C881396853,0.0,1393.64,0,0
440,CASH_IN,8934.28,C380737471,214529.81,223464.09,C489816917,479420.61,470486.33,0,0
225,CASH_OUT,32065.14,C341783051,71829.24,39764.1,C789665804,71367.92,103433.06,0,0
664,PAYMENT,303.8,C843993607,1726.68,1422.88,M839232909,0.0,0.0,0,0
381,PAYMENT,1499.19,C804659965,5683.01,4183.82,M842610956,0.0,0.0,0,0
326,TRANSFER,72836.19,C311078384,262803.64,189967.45,C612628288,202219.58,275055.77,0,0
33,CASH_IN,11579.34,C863668094,85659.91,97239.25,C450029576,179467.57,167888.23,0,0
371,PAYMENT,246.54,C113493260,5293.42,5046.88,M701921712,0.0,0.0,0,0
504,TRANSFER,13335.91,C978664275,54393.75,41057.84,C949230628,209191.67,222527.58,0,0
673,CASH_IN,7413.01,C311398647,23052.15,30465.16,C688381112,469124.41,461711.4,0,0
20,CASH_OUT,7712.15,C122710798,41792.03,34079.88,C573389028,0.0,7712.15,0,0
251,TRANSFER,29542.62,C924803212,98013.69,68471.07,C350493657,231543.22,261085.84,0,0
714,PAYMENT,1051.89,C835284998,16907.8,15855.91,M283304852,0.0,0.0,0,0
646,CASH_IN,28025.57,C949191146,238500.43,266526.0,C419081508,22109.59,0.0,0,0
545,CASH_IN,32795.64,C746148490,193291.62,226087.26,C410234228,257298.96,224503.32,0,0
705,CASH_IN,33400.77,C268350697,137672.4,171073.17,C125793646,417828.16,384427.39,0,0
21,PAYMENT,6246.05,C514081315,16248.01,10001.96,M899557250,0.0,0.0,0,0
491,TRANSFER,30736.27,C255467095,55327.75,24591.48,C398637189,125583.98,156320.25,0,0
172,CASH_IN,25068.72,C970899396,86767.48,111836.2,C251717075,332159.24,307090.52,0,0
476,CASH_IN,14232.17,C794317565,84381.9,98614.07,C684638286,18224.32,3992.15,0,0
463,CASH_OUT,18174.4,C857663527,76454.93,58280.53,C960226337,225109.77,243284.17,0,0
518,TRANSFER,15812.29,C449258505,56990.85,41178.56,C701663210,31941.58,47753.87,0,0
145,TRANSFER,172785.08,C647711230,463945.36,291160.28,C386486663,0.0,172785.08,0,0
66,CASH_OUT,2084.49,C405883378,21501.73,19417.24,C842635280,0.0,2084.49,0,0
713,TRANSFER,49881.66,C887786288,147961.23,98079.57,C772380777,38059.2,87940.86,1,0
676,PAYMENT,6631.37,C502046975,80620.94,73989.57,M997462831,0.0,0.0,0,0
252,TRANSFER,5296.38,C724979534,9907.38,4611.0,C628467852,52242.13,57538.51,0,0
468,PAYMENT,1095.73,C930501207,16510.48,15414.75,M370070344,0.0,0.0,0,0
695,PAYMENT,20024.67,C660968767,171648.16,151623.49,M573765224,0.0,0.0,0,0
681,PAYMENT,7730.07,C628651823,26911.92,19181.85,M312364878,0.0,0.0,0,0
503,CASH_IN,5131.54,C828374211,32395.75,37527.29,C909271880,409221.06,404089.52,0,0
629,TRANSFER,415673.08,C154589673,608922.88,193249.8,C811667912,8903.07,424576.15,1,1
290,CASH_OUT,3440.78,C824911628,20374.28,16933.5,C728396600,0.0,3440.78,0,0
218,CASH_OUT,13303.84,C501214152,19985.78,6681.94,C400506733,142961.65,156265.49,0,0
471,PAYMENT,1442.59,C378316495,3534.99,2092.4,M992227326,0.0,0.0,0,0
513,PAYMENT,2587.72,C510715880,14735.89,12148.17,M569893892,0.0,0.0,0,0
436,CASH_IN,14784.47,C402437139,32830.03,47614.5,C398685897,223571.62,208787.15,0,0
162,PAYMENT,608.57,C486865330,9751.07,9142.5,M384544139,0.0,0.0,0,0
659,TRANSFER,24363.21,C561689297,28875.98,4512.77,C484596699,165911.47,190274.68,0,0
2,PAYMENT,761.98,C916606432,8244.28,7482.3,M586360715,0.0,0.0,0,0
419,PAYMENT,3496.97,C197345937,3991.55,494.58,M341385590,0.0,0.0,0,0
575,CASH_OUT,47622.58,C840377038,85540.17,37917.59,C379813037,0.0,47622.58,0,0
416,TRANSFER,10309.48,C821619827,58907.02,48597.54,C544240948,179423.4,189732.88,0,0
189,PAYMENT,1495.82,C115198099,6939.68,5443.86,M512486982,0.0,0.0,0,0
152,PAYMENT,2607.73,C134217256,13365.81,10758.08,M558846730,0.0,0.0,0,0
433,CASH_OUT,11426.43,C292438923,47787.84,36361.41,C851389716,0.0,11426.43,0,0
569,CASH_OUT,7566.31,C861943813,23609.48,16043.17,C808138954,0.0,7566.31,0,0
420,PAYMENT,1643.01,C924444124,2999.41,1356.4,M793593487,0.0,0.0,0,0
200,PAYMENT,2768.01,C779228347,30643.52,27875.51,M674518359,0.0,0.0,0,0
257,PAYMENT,1514.87,C414747348,9209.01,7694.14,M243717566,0.0,0.0,0,0
626,TRANSFER,110928.65,C505409196,254929.07,144000.42,C176487657,218290.57,329219.22,0,0
124,TRANSFER,367871.97,C934389704,1189524.06,821652.09,C160913240,0.0,367871.97,1,1
186,CASH_OUT,22637.51,C466288124,68249.62,45612.11,C574627544,0.0,22637.51,0,0
545,CASH_IN,2464.16,C965094277,95386.71,97850.87,C499727838,340953.58,338489.42,0,0
259,PAYMENT,763.89,C810486265,8507.49,7743.6,M451425589,0.0,0.0,0,0
290,TRANSFER,96539.79,C177233484,270046.75,173506.96,C107242564,56027.41,152567.2,0,0
18,CASH_IN,38345.93,C187255345,138541.74,176887.67,C389889788,38137.36,0.0,0,0
290,CASH_OUT,32722.87,C784571723,92619.81,59896.94,C320955274,81558.67,114281.54,0,0
222,CASH_OUT,4451.15,C679611851,8880.29,4429.14,C125655792,154118.46,158569.61,0,0
579,PAYMENT,657.7,C234369064,975.59,317.89,M272327330,0.0,0.0,0,0
43,CASH_IN,3052.13,C367079320,21288.21,24340.34,C894959771,401060.88,398008.75,0,0
162,DEBIT,2034.05,C556659538,3551.3,1517.25,C491591960,20287.46,22321.51,0,0
439,TRANSFER,13881.24,C211201202,83391.79,69510.55,C804486074,157320.87,171202.11,0,0
572,CASH_OUT,5810.11,C790667203,38043.45,32233.34,C374729153,26194.05,32004.16,0,0
701,CASH_OUT,10819.69,C993652155,32895.39,22075.7,C578349484,62017.06,72836.75,0,0
385,CASH_OUT,6754.61,C872542087,7156.06,401.45,C524009379,0.0,6754.61,0,0
20,PAYMENT,633.13,C552619958,8870.61,8237.48,M197855482,0.0,0.0,0,0
641,CASH_IN,53166.79,C159250433,159862.31,213029.1,C752368538,463693.42,410526.63,0,0
401,PAYMENT,26.45,C275905298,1250.54,1224.09,M735064197,0.0,0.0,0,0
308,TRANSFER,6179.43,C917924157,18009.65,11830.22,C106223843,90791.06,96970.49,0,0
507,CASH_IN,45754.88,C815947559,69825.18,115580.06,C611516328,400411.2,354656.32,0,0
281,TRANSFER,38463.67,C933119552,74111.74,35648.07,C313055216,0.0,38463.67,0,0
617,CASH_OUT,74640.89,C872108394,270954.35,196313.46,C825376079,0.0,74640.89,0,0
348,PAYMENT,4515.37,C620322603,6241.62,1726.25,M508336658,0.0,0.0,0,0
3,CASH_OUT,9119.17,C674776172,22285.1,13165.93,C854666538,0.0,9119.17,0,0
39,TRANSFER,13081.45,C697869026,67960.97,54879.52,C694978022,29531.45,42612.9,0,0
657,CASH_OUT,13143.9,C748915480,30825.5,17681.6,C545135736,194762.55,207906.45,0,0
570,PAYMENT,1869.83,C749708847,12794.31,10924.48,M693217347,0.0,0.0,0,0
61,PAYMENT,488.06,C742205109,6346.59,5858.53,M503355473,0.0,0.0,0,0
529,CASH_OUT,25462.66,C328919041,55977.73,30515.07,C894281548,131252.26,156714.92,0,0
